transaction_date,brand_name,outlet_name,channel,transaction_hour,platform_promo_spend,ad_spend,clicks,impressions,reach,actual,past_12h_tot_ord_promo,past_12h_tot_ord_nonpromo,past_12h_tot_sales_promo,past_12h_tot_sales_nonpromo,past_15d_tot_ord_promo,past_15d_tot_ord_nonpromo,past_15d_tot_sales_promo,past_15d_tot_sales_nonpromo,past_qtr_tot_ord_promo,past_qtr_tot_ord_nonpromo,past_qtr_tot_sales_promo,past_qtr_tot_sales_nonpromo
2020-08-12,Pizzeria,Pizzeria - Central,Platform C,17.0,0.0,35.24,99.0,14588.0,14203.0,non-promo,0.0,1.0,0.0,28.89,2.0,11.0,255.73,341.86,6.0,18.0,643.0699999999999,553.18
2020-08-12,Pizzeria,Pizzeria - Central,Platform C,19.0,22.47,35.24,99.0,14588.0,14203.0,promo,0.0,3.0,0.0,83.46000000000001,18.0,24.0,2062.8999999999996,713.14,31.0,58.0,3365.6000000000004,1802.3599999999997
2020-08-13,Pizzeria,Pizzeria - Central,Platform A,16.0,0.0,35.68,65.0,12427.0,12100.0,non-promo,0.0,2.0,0.0,57.78,0.0,7.0,0.0,344.54,0.0,25.0,0.0,1297.9
2020-08-13,Pizzeria,Pizzeria - Central,Platform A,11.0,0.0,35.68,65.0,12427.0,12100.0,non-promo,0.0,0.0,0.0,0.0,0.0,6.0,0.0,724.39,0.0,32.0,0.0,2783.5699999999993
2020-08-13,Pizzeria,Pizzeria - Central,Platform A,13.0,0.0,35.68,65.0,12427.0,12100.0,non-promo,0.0,1.0,0.0,26.75,0.0,2.0,0.0,85.06,0.0,10.0,0.0,631.29
2020-08-13,Pizzeria,Pizzeria - Central,Platform A,19.0,0.0,35.68,65.0,12427.0,12100.0,non-promo,0.0,3.0,0.0,96.30000000000001,0.0,18.0,0.0,1021.3000000000001,0.0,162.0,0.0,8266.03
2020-08-13,Pizzeria,Pizzeria - Central,Platform B,12.0,5.14,35.68,65.0,12427.0,12100.0,promo,0.0,1.0,0.0,41.73,0.0,3.0,0.0,239.67999999999998,1.0,3.0,56.71,239.67999999999998
2020-08-13,Pizzeria,Pizzeria - Central,Platform B,11.0,0.0,35.68,65.0,12427.0,12100.0,non-promo,0.0,0.0,0.0,0.0,1.0,0.0,25.68,0.0,2.0,0.0,110.74000000000001,0.0
2020-08-13,Pizzeria,Pizzeria - Central,Platform C,21.0,0.0,35.68,65.0,12427.0,12100.0,non-promo,2.0,3.0,176.55,80.25,3.0,6.0,269.63,200.61,11.0,12.0,998.8299999999998,412.98
2020-08-13,Pizzeria,Pizzeria - Central,Platform C,20.0,22.47,35.68,65.0,12427.0,12100.0,promo,1.0,1.0,93.09,22.47,9.0,21.0,765.04,645.18,27.0,47.0,2683.4600000000005,1553.5800000000002
2020-08-13,Pizzeria,Pizzeria - Central,Platform C,13.0,0.0,35.68,65.0,12427.0,12100.0,non-promo,0.0,0.0,0.0,0.0,3.0,2.0,409.81,57.230000000000004,4.0,11.0,503.97,344.52000000000004
2020-08-13,Pizzeria,Pizzeria - Central,Platform C,19.0,22.47,35.68,65.0,12427.0,12100.0,promo,0.0,1.0,0.0,22.47,11.0,22.0,1374.37,626.47,32.0,58.0,3474.74,1802.3600000000001
2020-08-14,Pizzeria,Pizzeria - Central,Platform A,18.0,0.0,35.71,60.0,10706.0,10284.0,non-promo,0.0,2.0,0.0,100.58000000000001,0.0,11.0,0.0,551.0,0.0,90.0,0.0,4906.820000000001
2020-08-14,Pizzeria,Pizzeria - Central,Platform A,19.0,0.0,35.71,60.0,10706.0,10284.0,non-promo,0.0,3.0,0.0,126.26,0.0,18.0,0.0,1025.5800000000002,0.0,162.0,0.0,8231.800000000001
2020-08-14,Pizzeria,Pizzeria - Central,Platform A,16.0,0.0,35.71,60.0,10706.0,10284.0,non-promo,0.0,1.0,0.0,64.2,0.0,8.0,0.0,383.06,0.0,26.0,0.0,1336.42
2020-08-14,Pizzeria,Pizzeria - Central,Platform A,20.0,0.0,35.71,60.0,10706.0,10284.0,non-promo,0.0,4.0,0.0,153.01,0.0,13.0,0.0,663.92,0.0,67.0,0.0,3411.06
2020-08-14,Pizzeria,Pizzeria - Central,Platform A,10.0,0.0,35.71,60.0,10706.0,10284.0,non-promo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1258.3100000000002
2020-08-14,Pizzeria,Pizzeria - Central,Platform B,18.0,0.0,35.71,60.0,10706.0,10284.0,non-promo,0.0,0.0,0.0,0.0,0.0,5.0,0.0,270.69,7.0,15.0,269.64,756.99
2020-08-14,Pizzeria,Pizzeria - Central,Platform B,19.0,16.37,35.71,60.0,10706.0,10284.0,promo,0.0,1.0,0.0,27.82,4.0,8.0,247.16,248.24,7.0,22.0,372.34999999999997,976.89
2020-08-14,Pizzeria,Pizzeria - Central,Platform C,20.0,0.0,35.71,60.0,10706.0,10284.0,non-promo,0.0,3.0,0.0,96.84,9.0,21.0,765.04,643.58,28.0,49.0,2766.9200000000005,1611.3600000000001
2020-08-14,Pizzeria,Pizzeria - Central,Platform C,18.0,0.0,35.71,60.0,10706.0,10284.0,non-promo,0.0,0.0,0.0,0.0,2.0,11.0,197.95,346.65999999999997,22.0,28.0,2470.55,914.2700000000001
2020-08-14,Pizzeria,Pizzeria - Central,Platform C,19.0,0.0,35.71,60.0,10706.0,10284.0,non-promo,0.0,1.0,0.0,29.96,11.0,21.0,1382.9299999999998,600.7900000000001,33.0,58.0,3567.83,1802.3600000000001
2020-08-15,Pizzeria,Pizzeria - Central,Platform A,20.0,0.0,35.989999999999995,74.0,11463.0,10995.0,non-promo,0.0,4.0,0.0,141.23000000000002,0.0,14.0,0.0,660.17,0.0,69.0,0.0,3469.37
2020-08-15,Pizzeria,Pizzeria - Central,Platform A,18.0,0.0,35.989999999999995,74.0,11463.0,10995.0,non-promo,0.0,2.0,0.0,58.84,0.0,12.0,0.0,576.6800000000001,0.0,90.0,0.0,4909.5
2020-08-15,Pizzeria,Pizzeria - Central,Platform A,11.0,0.0,35.989999999999995,74.0,11463.0,10995.0,non-promo,0.0,0.0,0.0,0.0,0.0,7.0,0.0,751.14,0.0,32.0,0.0,2748.2599999999998
2020-08-15,Pizzeria,Pizzeria - Central,Platform A,19.0,0.0,35.989999999999995,74.0,11463.0,10995.0,non-promo,0.0,3.0,0.0,111.27000000000001,0.0,18.0,0.0,1005.2499999999999,0.0,162.0,0.0,8231.8
2020-08-15,Pizzeria,Pizzeria - Central,Platform A,17.0,0.0,35.989999999999995,74.0,11463.0,10995.0,non-promo,0.0,1.0,0.0,27.28,0.0,5.0,0.0,210.24,0.0,58.0,0.0,2706.4800000000005
2020-08-15,Pizzeria,Pizzeria - Central,Platform B,11.0,4.01,35.989999999999995,74.0,11463.0,10995.0,promo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.73,2.0,1.0,110.74000000000001,41.73
2020-08-15,Pizzeria,Pizzeria - Central,Platform B,20.0,6.74,35.989999999999995,74.0,11463.0,10995.0,promo,1.0,0.0,26.75,0.0,0.0,3.0,0.0,123.05,3.0,16.0,272.82,639.3200000000002
2020-08-15,Pizzeria,Pizzeria - Central,Platform C,20.0,0.0,35.989999999999995,74.0,11463.0,10995.0,non-promo,1.0,3.0,114.49,70.63,6.0,24.0,506.09999999999997,738.8100000000001,28.0,52.0,2766.92,1706.59
2020-08-15,Pizzeria,Pizzeria - Central,Platform C,14.0,0.0,35.989999999999995,74.0,11463.0,10995.0,non-promo,0.0,1.0,0.0,31.03,0.0,2.0,0.0,59.92,1.0,6.0,100.04,201.14999999999998
2020-08-15,Pizzeria,Pizzeria - Central,Platform C,15.0,0.0,35.989999999999995,74.0,11463.0,10995.0,non-promo,0.0,2.0,0.0,57.790000000000006,0.0,3.0,0.0,72.75,2.0,5.0,180.29000000000002,155.14
2020-08-15,Pizzeria,Pizzeria - Central,Platform C,11.0,0.0,35.989999999999995,74.0,11463.0,10995.0,non-promo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,139.09,68.48
2020-08-15,Pizzeria,Pizzeria - Central,Platform C,19.0,22.47,35.989999999999995,74.0,11463.0,10995.0,promo,0.0,3.0,0.0,70.63,10.0,22.0,1300.01,645.2,33.0,60.0,3567.83,1869.2400000000002
2020-08-15,Pizzeria,Pizzeria - Central,Platform C,21.0,0.0,35.989999999999995,74.0,11463.0,10995.0,non-promo,1.0,4.0,114.49,93.10000000000001,3.0,7.0,269.63,220.42000000000002,11.0,14.0,998.8299999999998,474.51
2020-08-16,Pizzeria,Pizzeria - Central,Platform A,19.0,0.0,35.78,47.0,12592.0,12099.0,non-promo,0.0,6.0,0.0,357.36,0.0,19.0,0.0,1035.2099999999998,0.0,157.0,0.0,7905.45
2020-08-16,Pizzeria,Pizzeria - Central,Platform A,17.0,0.0,35.78,47.0,12592.0,12099.0,non-promo,0.0,1.0,0.0,119.29,0.0,6.0,0.0,241.8,0.0,59.0,0.0,2738.0400000000004
2020-08-16,Pizzeria,Pizzeria - Central,Platform A,16.0,0.0,35.78,47.0,12592.0,12099.0,non-promo,0.0,0.0,0.0,0.0,0.0,9.0,0.0,419.44000000000005,0.0,27.0,0.0,1372.8000000000002
2020-08-16,Pizzeria,Pizzeria - Central,Platform A,18.0,0.0,35.78,47.0,12592.0,12099.0,non-promo,0.0,2.0,0.0,149.78,0.0,13.0,0.0,629.11,0.0,91.0,0.0,4961.93
2020-08-16,Pizzeria,Pizzeria - Central,Platform A,20.0,0.0,35.78,47.0,12592.0,12099.0,non-promo,0.0,10.0,0.0,472.9200000000001,0.0,15.0,0.0,673.01,0.0,67.0,0.0,3222.21
2020-08-16,Pizzeria,Pizzeria - Central,Platform B,20.0,0.0,35.78,47.0,12592.0,12099.0,non-promo,2.0,1.0,166.9,25.68,1.0,3.0,44.94,123.05,4.0,16.0,317.76,639.32
2020-08-16,Pizzeria,Pizzeria - Central,Platform B,18.0,0.0,35.78,47.0,12592.0,12099.0,non-promo,1.0,0.0,31.02,0.0,0.0,5.0,0.0,262.67,7.0,16.0,269.64,784.8100000000001
2020-08-16,Pizzeria,Pizzeria - Central,Platform B,19.0,20.38,35.78,47.0,12592.0,12099.0,promo,1.0,1.0,31.02,25.68,5.0,8.0,248.76999999999998,248.24,9.0,22.0,481.48999999999995,976.89
2020-08-16,Pizzeria,Pizzeria - Central,Platform B,14.0,4.69,35.78,47.0,12592.0,12099.0,promo,0.0,0.0,0.0,0.0,2.0,0.0,160.5,0.0,3.0,0.0,339.19,0.0
2020-08-16,Pizzeria,Pizzeria - Central,Platform C,12.0,22.47,35.78,47.0,12592.0,12099.0,promo,0.0,1.0,0.0,26.75,1.0,1.0,84.53,32.1,6.0,7.0,708.8700000000001,210.79
2020-08-16,Pizzeria,Pizzeria - Central,Platform C,11.0,0.0,35.78,47.0,12592.0,12099.0,non-promo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.03,1.0,3.0,139.09,99.51
2020-08-16,Pizzeria,Pizzeria - Central,Platform C,16.0,22.47,35.78,47.0,12592.0,12099.0,promo,2.0,3.0,254.66,89.35,1.0,0.0,86.67,0.0,6.0,3.0,605.61,118.77
2020-08-16,Pizzeria,Pizzeria - Central,Platform C,21.0,0.0,35.78,47.0,12592.0,12099.0,non-promo,4.0,11.0,425.85999999999996,327.97,3.0,10.0,269.63,304.43,11.0,17.0,998.8299999999998,558.52
2020-08-16,Pizzeria,Pizzeria - Central,Platform C,15.0,0.0,35.78,47.0,12592.0,12099.0,non-promo,2.0,2.0,254.66,57.78,0.0,4.0,0.0,85.59,2.0,6.0,180.29000000000002,167.98
2020-08-16,Pizzeria,Pizzeria - Central,Platform C,20.0,22.47,35.78,47.0,12592.0,12099.0,promo,3.0,5.0,341.33,141.78,6.0,24.0,506.09999999999997,731.32,28.0,53.0,2766.92,1729.06
2020-08-16,Pizzeria,Pizzeria - Central,Platform C,19.0,0.0,35.78,47.0,12592.0,12099.0,non-promo,3.0,3.0,341.33,89.35,8.0,21.0,800.88,613.1,34.0,60.0,3682.3199999999997,1869.2400000000002
2020-08-16,Pizzeria,Pizzeria - Central,Platform C,13.0,22.47,35.78,47.0,12592.0,12099.0,promo,1.0,1.0,156.22,26.75,1.0,2.0,236.47,51.89,4.0,12.0,503.97,366.99
2020-08-17,Pizzeria,Pizzeria - Central,Platform A,20.0,0.0,37.81,78.0,13236.0,12716.0,non-promo,0.0,6.0,0.0,491.13,0.0,15.0,0.0,681.57,0.0,68.0,0.0,3281.06
2020-08-17,Pizzeria,Pizzeria - Central,Platform A,18.0,0.0,37.81,78.0,13236.0,12716.0,non-promo,0.0,3.0,0.0,212.93,0.0,17.0,0.0,836.69,0.0,93.0,0.0,5092.4800000000005
2020-08-17,Pizzeria,Pizzeria - Central,Platform A,17.0,0.0,37.81,78.0,13236.0,12716.0,non-promo,0.0,1.0,0.0,48.15,0.0,7.0,0.0,272.29,0.0,60.0,0.0,2768.53
2020-08-17,Pizzeria,Pizzeria - Central,Platform A,16.0,0.0,37.81,78.0,13236.0,12716.0,non-promo,0.0,0.0,0.0,0.0,0.0,10.0,0.0,538.73,0.0,28.0,0.0,1492.0900000000001
2020-08-17,Pizzeria,Pizzeria - Central,Platform A,19.0,0.0,37.81,78.0,13236.0,12716.0,non-promo,0.0,4.0,0.0,280.34,0.0,20.0,0.0,943.19,0.0,158.0,0.0,7868.55
2020-08-17,Pizzeria,Pizzeria - Central,Platform B,18.0,4.01,37.81,78.0,13236.0,12716.0,promo,1.0,0.0,44.94,0.0,0.0,6.0,0.0,288.35,7.0,17.0,269.64,810.49
2020-08-17,Pizzeria,Pizzeria - Central,Platform B,16.0,4.19,37.81,78.0,13236.0,12716.0,promo,0.0,0.0,0.0,0.0,0.0,2.0,0.0,124.12,2.0,7.0,134.82,316.70000000000005
2020-08-17,Pizzeria,Pizzeria - Central,Platform B,19.0,0.0,37.81,78.0,13236.0,12716.0,non-promo,2.0,2.0,71.69,72.22,6.0,8.0,384.65,248.24,10.0,22.0,617.3699999999999,976.89
2020-08-17,Pizzeria,Pizzeria - Central,Platform B,18.0,0.0,37.81,78.0,13236.0,12716.0,non-promo,1.0,0.0,44.94,0.0,0.0,6.0,0.0,288.35,7.0,17.0,269.64,810.49
2020-08-17,Pizzeria,Pizzeria - Central,Platform C,20.0,0.0,37.81,78.0,13236.0,12716.0,non-promo,2.0,4.0,173.34,101.65,5.0,28.0,419.97,854.3800000000001,29.0,59.0,2851.4500000000003,1915.25
2020-08-17,Pizzeria,Pizzeria - Central,Platform C,21.0,0.0,37.81,78.0,13236.0,12716.0,non-promo,2.0,5.0,173.34,132.69,3.0,10.0,269.63,309.79,11.0,19.0,998.83,617.38
2020-08-17,Pizzeria,Pizzeria - Central,Platform C,18.0,22.47,37.81,78.0,13236.0,12716.0,promo,0.0,0.0,0.0,0.0,0.0,10.0,0.0,306.01,22.0,29.0,2470.55,944.2300000000001
2020-08-17,Pizzeria,Pizzeria - Central,Platform C,19.0,22.47,37.81,78.0,13236.0,12716.0,promo,1.0,0.0,86.67,0.0,8.0,18.0,800.88,530.18,34.0,62.0,3682.3199999999997,1921.6700000000003
2020-08-18,Pizzeria,Pizzeria - Central,Platform A,15.0,0.0,35.58,75.0,13178.0,12830.0,non-promo,0.0,0.0,0.0,0.0,0.0,2.0,0.0,161.03,0.0,17.0,0.0,1021.83
2020-08-18,Pizzeria,Pizzeria - Central,Platform A,20.0,0.0,35.58,75.0,13178.0,12830.0,non-promo,0.0,9.0,0.0,423.71000000000004,0.0,15.0,0.0,671.94,0.0,69.0,0.0,3303.5299999999997
2020-08-18,Pizzeria,Pizzeria - Central,Platform A,17.0,0.0,35.58,75.0,13178.0,12830.0,non-promo,0.0,3.0,0.0,86.13,0.0,8.0,0.0,411.39000000000004,0.0,61.0,0.0,2854.13
2020-08-18,Pizzeria,Pizzeria - Central,Platform A,16.0,0.0,35.58,75.0,13178.0,12830.0,non-promo,0.0,1.0,0.0,28.89,0.0,10.0,0.0,557.99,0.0,29.0,0.0,1540.24
2020-08-18,Pizzeria,Pizzeria - Central,Platform A,16.0,0.0,35.58,75.0,13178.0,12830.0,non-promo,0.0,1.0,0.0,28.89,0.0,10.0,0.0,557.99,0.0,29.0,0.0,1540.24
2020-08-18,Pizzeria,Pizzeria - Central,Platform A,18.0,0.0,35.58,75.0,13178.0,12830.0,non-promo,0.0,4.0,0.0,224.16000000000003,0.0,15.0,0.0,710.47,0.0,93.0,0.0,5134.209999999999
2020-08-18,Pizzeria,Pizzeria - Central,Platform A,19.0,0.0,35.58,75.0,13178.0,12830.0,non-promo,0.0,8.0,0.0,389.47,0.0,22.0,0.0,1153.98,0.0,158.0,0.0,7990.0
2020-08-18,Pizzeria,Pizzeria - Central,Platform B,17.0,0.0,35.58,75.0,13178.0,12830.0,non-promo,0.0,0.0,0.0,0.0,1.0,3.0,39.59,131.61,6.0,11.0,322.06999999999994,707.26
2020-08-18,Pizzeria,Pizzeria - Central,Platform B,19.0,0.0,35.58,75.0,13178.0,12830.0,non-promo,0.0,2.0,0.0,76.5,6.0,9.0,384.65,312.44,10.0,23.0,617.3699999999999,1041.09
2020-08-18,Pizzeria,Pizzeria - Central,Platform C,20.0,22.47,35.58,75.0,13178.0,12830.0,promo,2.0,6.0,172.81,171.2,5.0,28.0,419.97,837.27,29.0,60.0,2851.4500000000003,1946.29
2020-08-18,Pizzeria,Pizzeria - Central,Platform C,19.0,22.47,35.58,75.0,13178.0,12830.0,promo,1.0,5.0,86.67,148.73,8.0,22.0,756.4899999999999,631.8299999999999,35.0,66.0,3768.99,2023.3200000000004
2020-08-18,Pizzeria,Pizzeria - Central,Platform C,16.0,22.47,35.58,75.0,13178.0,12830.0,promo,0.0,0.0,0.0,0.0,2.0,0.0,173.34,0.0,7.0,3.0,692.28,118.77
2020-08-18,Pizzeria,Pizzeria - Central,Platform C,18.0,0.0,35.58,75.0,13178.0,12830.0,non-promo,1.0,0.0,86.67,0.0,1.0,8.0,86.67,217.2,23.0,29.0,2557.2200000000003,944.2300000000001
2020-08-19,Pizzeria,Pizzeria - Central,Platform A,20.0,0.0,35.370000000000005,71.0,13024.0,12264.0,non-promo,0.0,0.0,0.0,0.0,0.0,15.0,0.0,668.73,0.0,70.0,0.0,3364.5199999999995
2020-08-19,Pizzeria,Pizzeria - Central,Platform B,18.0,5.09,35.370000000000005,71.0,13024.0,12264.0,promo,0.0,0.0,0.0,0.0,1.0,8.0,26.75,360.57000000000005,8.0,19.0,296.39,882.71
2020-08-19,Pizzeria,Pizzeria - Central,Platform C,20.0,0.0,35.370000000000005,71.0,13024.0,12264.0,non-promo,1.0,6.0,112.35,188.86,6.0,27.0,503.43,826.5699999999999,30.0,61.0,2934.9100000000003,1976.25
2020-08-19,Pizzeria,Pizzeria - Central,Platform C,15.0,0.0,35.370000000000005,71.0,13024.0,12264.0,non-promo,1.0,3.0,112.35,111.82000000000001,0.0,5.0,0.0,117.16,2.0,7.0,180.29000000000002,199.55
2020-08-19,Pizzeria,Pizzeria - Central,Platform C,19.0,0.0,35.370000000000005,71.0,13024.0,12264.0,non-promo,1.0,4.0,112.35,137.5,9.0,22.0,842.6299999999999,622.74,36.0,67.0,3855.1299999999997,2045.7900000000004
2020-08-19,Pizzeria,Pizzeria - Central,Platform C,21.0,0.0,35.370000000000005,71.0,13024.0,12264.0,non-promo,1.0,7.0,112.35,211.32999999999998,2.0,11.0,173.34,323.70000000000005,11.0,20.0,998.83,631.29
2020-08-19,Pizzeria,Pizzeria - Central,Platform C,13.0,0.0,35.370000000000005,71.0,13024.0,12264.0,non-promo,1.0,1.0,112.35,32.64,2.0,3.0,334.90999999999997,82.92,5.0,13.0,602.4100000000001,398.02
2020-08-19,Pizzeria,Pizzeria - Central,Platform C,12.0,22.47,35.370000000000005,71.0,13024.0,12264.0,promo,0.0,0.0,0.0,0.0,2.0,1.0,240.75,32.1,7.0,7.0,865.0900000000001,210.79
2020-08-20,Pizzeria,Pizzeria - Central,Platform A,19.0,0.0,36.07,78.0,13903.0,13434.0,non-promo,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1067.31,0.0,159.0,0.0,8024.24
2020-08-20,Pizzeria,Pizzeria - Central,Platform B,17.0,0.0,36.07,78.0,13903.0,13434.0,non-promo,1.0,0.0,64.2,0.0,1.0,5.0,39.59,208.11,6.0,13.0,322.06999999999994,783.76
2020-08-20,Pizzeria,Pizzeria - Central,Platform B,20.0,4.59,36.07,78.0,13903.0,13434.0,promo,1.0,1.0,64.2,27.28,1.0,4.0,44.94,176.55,4.0,17.0,317.76,692.82
2020-08-20,Pizzeria,Pizzeria - Central,Platform B,14.0,5.59,36.07,78.0,13903.0,13434.0,promo,0.0,0.0,0.0,0.0,3.0,0.0,191.52,0.0,4.0,0.0,370.21,0.0
2020-08-20,Pizzeria,Pizzeria - Central,Platform C,16.0,0.0,36.07,78.0,13903.0,13434.0,non-promo,0.0,1.0,0.0,14.98,2.0,0.0,173.34,0.0,8.0,3.0,778.9499999999999,118.77
2020-08-20,Pizzeria,Pizzeria - Central,Platform C,19.0,0.0,36.07,78.0,13903.0,13434.0,non-promo,1.0,3.0,92.56,78.11000000000001,9.0,24.0,842.6299999999999,674.1,36.0,69.0,3855.1299999999997,2097.1500000000005
2020-08-20,Pizzeria,Pizzeria - Central,Platform C,20.0,22.47,36.07,78.0,13903.0,13434.0,promo,1.0,4.0,92.56,120.91,6.0,27.0,503.43,816.95,30.0,62.0,2934.9100000000003,1998.72
2020-08-20,Pizzeria,Pizzeria - Central,Platform C,14.0,0.0,36.07,78.0,13903.0,13434.0,non-promo,0.0,0.0,0.0,0.0,0.0,2.0,0.0,55.650000000000006,1.0,7.0,100.04,227.90999999999997
2020-08-20,Pizzeria,Pizzeria - Central,Platform C,17.0,22.47,36.07,78.0,13903.0,13434.0,promo,0.0,2.0,0.0,46.010000000000005,0.0,5.0,0.0,141.78,6.0,19.0,643.0699999999999,575.65
2020-08-21,Pizzeria,Pizzeria - Central,Platform A,18.0,0.0,35.42,91.0,15547.0,15146.0,non-promo,0.0,3.0,0.0,517.85,0.0,17.0,0.0,764.5,0.0,96.0,0.0,5189.31
2020-08-21,Pizzeria,Pizzeria - Central,Platform A,12.0,0.0,35.42,91.0,15547.0,15146.0,non-promo,0.0,1.0,0.0,462.22,0.0,0.0,0.0,0.0,0.0,14.0,0.0,880.03
2020-08-21,Pizzeria,Pizzeria - Central,Platform A,19.0,0.0,35.42,91.0,15547.0,15146.0,non-promo,0.0,4.0,0.0,561.72,0.0,23.0,0.0,1194.6399999999999,0.0,160.0,0.0,8120.54
2020-08-21,Pizzeria,Pizzeria - Central,Platform A,17.0,0.0,35.42,91.0,15547.0,15146.0,non-promo,0.0,2.0,0.0,490.03000000000003,0.0,9.0,0.0,549.4200000000001,0.0,59.0,0.0,2893.72
2020-08-21,Pizzeria,Pizzeria - Central,Platform A,20.0,0.0,35.42,91.0,15547.0,15146.0,non-promo,0.0,5.0,0.0,625.9100000000001,0.0,18.0,0.0,822.27,0.0,69.0,0.0,3329.2299999999996
2020-08-21,Pizzeria,Pizzeria - Central,Platform A,9.0,0.0,35.42,91.0,15547.0,15146.0,non-promo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,195.79
2020-08-21,Pizzeria,Pizzeria - Central,Platform B,18.0,0.0,35.42,91.0,15547.0,15146.0,non-promo,1.0,1.0,31.56,34.24,2.0,7.0,135.34,334.36,9.0,19.0,404.98,882.71
2020-08-21,Pizzeria,Pizzeria - Central,Platform B,13.0,5.59,35.42,91.0,15547.0,15146.0,promo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,64.2,76.49
2020-08-21,Pizzeria,Pizzeria - Central,Platform B,17.0,0.0,35.42,91.0,15547.0,15146.0,non-promo,1.0,0.0,31.56,0.0,1.0,4.0,39.59,135.88,6.0,14.0,322.06999999999994,811.04
2020-08-21,Pizzeria,Pizzeria - Central,Platform C,13.0,44.94,35.42,91.0,15547.0,15146.0,promo,0.0,0.0,0.0,0.0,2.0,5.0,334.90999999999997,162.10000000000002,5.0,15.0,602.4100000000001,477.2
2020-08-21,Pizzeria,Pizzeria - Central,Platform C,19.0,0.0,35.42,91.0,15547.0,15146.0,non-promo,3.0,2.0,427.46999999999997,63.13,9.0,25.0,842.6299999999999,716.9,36.0,70.0,3855.13,2139.95
2020-08-21,Pizzeria,Pizzeria - Central,Platform C,21.0,22.47,35.42,91.0,15547.0,15146.0,promo,3.0,3.0,427.46999999999997,93.63,2.0,12.0,173.34,349.38,11.0,21.0,998.83,656.9699999999999
2020-08-21,Pizzeria,Pizzeria - Central,Platform C,15.0,22.47,35.42,91.0,15547.0,15146.0,promo,2.0,0.0,333.84,0.0,0.0,5.0,0.0,120.37,2.0,8.0,180.29000000000002,225.23000000000002
2020-08-21,Pizzeria,Pizzeria - Central,Platform C,17.0,0.0,35.42,91.0,15547.0,15146.0,non-promo,3.0,0.0,427.46999999999997,0.0,1.0,6.0,92.56,173.88,7.0,20.0,735.6299999999999,607.75
2020-08-22,Pizzeria,Pizzeria - Central,Platform A,19.0,0.0,35.99,81.0,13461.0,13133.0,non-promo,0.0,5.0,0.0,260.53,0.0,23.0,0.0,1233.1499999999999,0.0,161.0,0.0,8184.73
2020-08-22,Pizzeria,Pizzeria - Central,Platform A,17.0,0.0,35.99,81.0,13461.0,13133.0,non-promo,0.0,3.0,0.0,174.41,0.0,10.0,0.0,577.24,0.0,58.0,0.0,2862.1600000000008
2020-08-22,Pizzeria,Pizzeria - Central,Platform A,14.0,0.0,35.99,81.0,13461.0,13133.0,non-promo,0.0,1.0,0.0,39.59,0.0,2.0,0.0,201.16000000000003,0.0,10.0,0.0,558.53
2020-08-22,Pizzeria,Pizzeria - Central,Platform A,18.0,0.0,35.99,81.0,13461.0,13133.0,non-promo,0.0,4.0,0.0,227.37,0.0,17.0,0.0,777.34,0.0,97.0,0.0,5233.18
2020-08-22,Pizzeria,Pizzeria - Central,Platform A,20.0,0.0,35.99,81.0,13461.0,13133.0,non-promo,0.0,6.0,0.0,317.24,0.0,17.0,0.0,825.48,0.0,69.0,0.0,3358.66
2020-08-22,Pizzeria,Pizzeria - Central,Platform A,16.0,0.0,35.99,81.0,13461.0,13133.0,non-promo,0.0,2.0,0.0,62.06,0.0,10.0,0.0,498.6,0.0,30.0,0.0,1553.0800000000002
2020-08-22,Pizzeria,Pizzeria - Central,Platform A,10.0,0.0,35.99,81.0,13461.0,13133.0,non-promo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.2,0.0,9.0,0.0,1130.45
2020-08-22,Pizzeria,Pizzeria - Central,Platform B,12.0,5.59,35.99,81.0,13461.0,13133.0,promo,0.0,0.0,0.0,0.0,1.0,0.0,25.68,0.0,2.0,3.0,82.39,239.67999999999998
2020-08-22,Pizzeria,Pizzeria - Central,Platform B,17.0,12.84,35.99,81.0,13461.0,13133.0,promo,1.0,0.0,27.81,0.0,1.0,4.0,39.59,138.02,6.0,15.0,322.07000000000005,845.2800000000001
2020-08-22,Pizzeria,Pizzeria - Central,Platform B,18.0,0.0,35.99,81.0,13461.0,13133.0,non-promo,2.0,0.0,92.01,0.0,2.0,8.0,135.34,361.64,9.0,20.0,404.98,909.99
2020-08-22,Pizzeria,Pizzeria - Central,Platform C,14.0,22.47,35.99,81.0,13461.0,13133.0,promo,0.0,0.0,0.0,0.0,0.0,3.0,0.0,70.63000000000001,1.0,8.0,100.04,242.89000000000001
2020-08-22,Pizzeria,Pizzeria - Central,Platform C,18.0,22.47,35.99,81.0,13461.0,13133.0,promo,1.0,1.0,190.46,31.03,1.0,11.0,86.67,320.99,23.0,34.0,2557.2200000000003,1092.96
